date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:30:22	24022/24022	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2003:22:15%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/xanh-nhat-min.png?v=1687157097847	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/xanh-nhat-minfcb8.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:30:40	98819/98819	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Jun%202023%2007:33:36%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/354239573-606588168236690-5761954187133929027-n.jpg?v=1687156344847	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/354239573-606588168236690-5761954187133929027-na5f1.jpg	(from https://petshop.vn/nemmeotim-knbbmt)
00:30:41	98686/98686	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2017:30:20%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/354227513-606586794903494-2279188278197246464-n.jpg?v=1687156345660	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/354227513-606586794903494-2279188278197246464-n86ee.jpg	(from https://petshop.vn/nemmeotim-knbbmt)
00:30:44	145865/145865	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202023%2014:47:53%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/147/060/products/354239573-606588168236690-5761954187133929027-n.jpg?v=1687156344847	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/grande/100/147/060/products/354239573-606588168236690-5761954187133929027-na5f1.jpg	(from https://petshop.vn/nemmeotim-knbbmt)
00:30:50	59692/59692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2017:30:36%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/354227513-606586794903494-2279188278197246464-n.jpg?v=1687156345660	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/354227513-606586794903494-2279188278197246464-n86ee.jpg	(from https://petshop.vn/nemmeotim-knbbmt)
00:30:57	81715/81715	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2007:01:27%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/xanh-nhat-min.png?v=1687157097847	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/xanh-nhat-minfcb8.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:11	81724/81724	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2007:33:50%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/vang-dam-min.png?v=1687157404357	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/vang-dam-min63ac.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:27	393097/393097	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2017:30:19%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/354239573-606588168236690-5761954187133929027-n.jpg?v=1687156344847	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/354239573-606588168236690-5761954187133929027-na5f1.jpg	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:39	364376/364376	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:30:36%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/xanh-nhat-min.png?v=1687157097847	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/xanh-nhat-minfcb8.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:40	81748/81748	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2007:33:39%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/vang-nhat-min.png?v=1687157452200	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/vang-nhat-min49f8.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:49	365330/365330	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jul%202023%2013:11:36%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/vang-dam-min.png?v=1687157404357	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/vang-dam-min63ac.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:53	24035/24035	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2007:33:29%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/vang-dam-min.png?v=1687157404357	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/vang-dam-min63ac.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:54	81705/81705	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2007:33:45%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/hong-nhat-min.png?v=1687157509643	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/hong-nhat-minf589.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:57	24226/24226	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2007:33:48%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/vang-nhat-min.png?v=1687157452200	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/vang-nhat-min49f8.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:58	24020/24020	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2007:01:56%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/hong-nhat-min.png?v=1687157509643	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/hong-nhat-minf589.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:59	6303/6303	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2017:31:53%20GMT	http://bizweb.dktcdn.net/thumb/small/100/147/060/products/354227513-606586794903494-2279188278197246464-n.jpg?v=1687156345660	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/small/100/147/060/products/354227513-606586794903494-2279188278197246464-n86ee.jpg	(from https://petshop.vn/nemmeotim-knbbmt)
00:31:59	6259/6259	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2008:25:11%20GMT	http://bizweb.dktcdn.net/thumb/small/100/147/060/products/xanh-nhat-min.png?v=1687157097847	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/small/100/147/060/products/xanh-nhat-minfcb8.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:32:00	6257/6257	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jul%202023%2015:32:26%20GMT	http://bizweb.dktcdn.net/thumb/small/100/147/060/products/vang-dam-min.png?v=1687157404357	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/small/100/147/060/products/vang-dam-min63ac.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:32:00	6254/6254	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:31:55%20GMT	http://bizweb.dktcdn.net/thumb/small/100/147/060/products/vang-nhat-min.png?v=1687157452200	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/small/100/147/060/products/vang-nhat-min49f8.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:32:01	6258/6258	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jul%202023%2015:32:27%20GMT	http://bizweb.dktcdn.net/thumb/small/100/147/060/products/hong-nhat-min.png?v=1687157509643	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/small/100/147/060/products/hong-nhat-minf589.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:32:06	364286/364286	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:31:07%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/vang-nhat-min.png?v=1687157452200	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/vang-nhat-min49f8.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:32:13	364382/364382	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jul%202023%2013:58:42%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/hong-nhat-min.png?v=1687157509643	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/hong-nhat-minf589.png	(from https://petshop.vn/nemmeotim-knbbmt)
00:32:13	50436/50436	---M-Z	200	added ('OK')	text/html	etag:W/%22b912688845c54a4b509795fb7de67c1f%22	https://petshop.vn/tuideocheo-lmcbg011?view=amp	D:/New%20folder/ShopPet/petshop.vn/tuideocheo-lmcbg011942b.html	(from https://petshop.vn/tuideocheo-lmcbg011)
00:32:13	27074/27074	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202023%2014:42:09%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/352678806-603456721883168-1479771930143976573-n.jpg?v=1687161770777	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/352678806-603456721883168-1479771930143976573-n3a75.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:32:13	28854/28854	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202023%2014:41:51%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/353400800-603456808549826-7478095680227169307-n.jpg?v=1687161773107	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/353400800-603456808549826-7478095680227169307-n628d.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:32:14	24459/24459	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202023%2014:42:24%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/352825732-603456761883164-168136808582866146-n.jpg?v=1687161776140	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/352825732-603456761883164-168136808582866146-n8cbf.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:32:14	123339/123339	---M-Z	200	added ('OK')	text/html	etag:W/%22e7c898dfa73157963462d91d98824abb%22	https://petshop.vn/san-pham-ban-chay-trong-thang	D:/New%20folder/ShopPet/petshop.vn/san-pham-ban-chay-trong-thang.html	(from https://petshop.vn/tuideocheo-lmcbg011)
00:32:29	80627/80627	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202023%2014:41:48%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/352678806-603456721883168-1479771930143976573-n.jpg?v=1687161770777	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/352678806-603456721883168-1479771930143976573-n3a75.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:32:30	118363/118363	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jul%202023%2020:03:50%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/147/060/products/352678806-603456721883168-1479771930143976573-n.jpg?v=1687161770777	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/grande/100/147/060/products/352678806-603456721883168-1479771930143976573-n3a75.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:32:43	87031/87031	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202023%2014:42:04%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/353400800-603456808549826-7478095680227169307-n.jpg?v=1687161773107	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/353400800-603456808549826-7478095680227169307-n628d.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:32:55	70740/70740	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Sep%202023%2002:03:24%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/352825732-603456761883164-168136808582866146-n.jpg?v=1687161776140	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/352825732-603456761883164-168136808582866146-n8cbf.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:06	311519/311519	---M--	200	added ('OK')	image/jpeg	date:Sun,%2025%20Jun%202023%2007:17:06%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/352678806-603456721883168-1479771930143976573-n.jpg?v=1687161770777	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/352678806-603456721883168-1479771930143976573-n3a75.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:06	312233/312233	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2002:44:00%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/353400800-603456808549826-7478095680227169307-n.jpg?v=1687161773107	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/353400800-603456808549826-7478095680227169307-n628d.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:12	255394/255394	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2001:00:01%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/352825732-603456761883164-168136808582866146-n.jpg?v=1687161776140	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/352825732-603456761883164-168136808582866146-n8cbf.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:16	64528/64528	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Sep%202023%2002:03:48%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/353041968-603456708549836-6704856703990560223-n.jpg?v=1687161778570	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/353041968-603456708549836-6704856703990560223-n3607.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:22	63464/63464	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Aug%202023%2021:38:28%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min.png?v=1687162058037	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/353400800-603456808549826-7478095680227169307-n-mind310.png	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:33	63260/63260	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2002:03:35%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min-1.png?v=1687224751993	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min-1f880.png	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:34	239482/239482	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2000:32:33%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/353041968-603456708549836-6704856703990560223-n.jpg?v=1687161778570	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/353041968-603456708549836-6704856703990560223-n3607.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:37	22163/22163	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jun%202023%2014:42:21%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/353041968-603456708549836-6704856703990560223-n.jpg?v=1687161778570	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/353041968-603456708549836-6704856703990560223-n3607.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:37	19527/19527	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2002:03:44%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min.png?v=1687162058037	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/353400800-603456808549826-7478095680227169307-n-mind310.png	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:39	7881/7881	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Jun%202023%2008:20:15%20GMT	http://bizweb.dktcdn.net/thumb/small/100/147/060/products/352678806-603456721883168-1479771930143976573-n.jpg?v=1687161770777	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/small/100/147/060/products/352678806-603456721883168-1479771930143976573-n3a75.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:40	19518/19518	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Jun%202023%2007:58:22%20GMT	http://bizweb.dktcdn.net/thumb/medium/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min-1.png?v=1687224751993	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min-1f880.png	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:40	7552/7552	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jul%202023%2008:55:58%20GMT	http://bizweb.dktcdn.net/thumb/small/100/147/060/products/352825732-603456761883164-168136808582866146-n.jpg?v=1687161776140	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/small/100/147/060/products/352825732-603456761883164-168136808582866146-n8cbf.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:42	5222/5222	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jul%202023%2008:55:59%20GMT	http://bizweb.dktcdn.net/thumb/small/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min.png?v=1687162058037	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/small/100/147/060/products/353400800-603456808549826-7478095680227169307-n-mind310.png	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:42	6682/6682	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2017:33:36%20GMT	http://bizweb.dktcdn.net/thumb/small/100/147/060/products/353041968-603456708549836-6704856703990560223-n.jpg?v=1687161778570	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/small/100/147/060/products/353041968-603456708549836-6704856703990560223-n3607.jpg	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:42	5270/5270	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jul%202023%2015:22:56%20GMT	http://bizweb.dktcdn.net/thumb/small/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min-1.png?v=1687224751993	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/small/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min-1f880.png	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:45	255813/255813	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Sep%202023%2002:37:53%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min.png?v=1687162058037	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/353400800-603456808549826-7478095680227169307-n-mind310.png	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:47	255376/255376	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202023%2021:45:58%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min-1.png?v=1687224751993	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/353400800-603456808549826-7478095680227169307-n-min-1f880.png	(from https://petshop.vn/tuideocheo-lmcbg011)
00:33:47	51023/51023	---M-Z	200	added ('OK')	text/html	etag:W/%22f1b4822a09743ca0bebcd94202afc354%22	https://petshop.vn/goi-om-mickey-57?view=amp	D:/New%20folder/ShopPet/petshop.vn/goi-om-mickey-57942b.html	(from https://petshop.vn/goi-om-mickey-57)
00:33:48	20736/20736	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Jun%202023%2007:59:09%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/kvgorcmvcn-02-1.jpg?v=1646209993273	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/kvgorcmvcn-02-125f5.jpg	(from https://petshop.vn/goi-om-mickey-57)
00:33:48	14905/14905	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Mar%202023%2017:02:31%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/kvgorcmvcn-ngang-02-1.jpg?v=1646209993967	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/kvgorcmvcn-ngang-02-1041e.jpg	(from https://petshop.vn/goi-om-mickey-57)
00:34:00	64251/64251	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Mar%202023%2016:47:39%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/kvgorcmvcn-02-1.jpg?v=1646209993273	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/kvgorcmvcn-02-125f5.jpg	(from https://petshop.vn/goi-om-mickey-57)
00:34:02	91266/91266	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Sep%202023%2008:24:57%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/147/060/products/kvgorcmvcn-02-1.jpg?v=1646209993273	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/grande/100/147/060/products/kvgorcmvcn-02-125f5.jpg	(from https://petshop.vn/goi-om-mickey-57)
00:34:06	46798/46798	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Mar%202023%2017:02:22%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/kvgorcmvcn-ngang-02-1.jpg?v=1646209993967	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/kvgorcmvcn-ngang-02-1041e.jpg	(from https://petshop.vn/goi-om-mickey-57)
00:34:11	164427/164427	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2017:33:45%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/kvgorcmvcn-ngang-02-1.jpg?v=1646209993967	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/kvgorcmvcn-ngang-02-1041e.jpg	(from https://petshop.vn/goi-om-mickey-57)
00:34:13	219098/219098	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Sep%202023%2003:09:35%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/kvgorcmvcn-02-1.jpg?v=1646209993273	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/kvgorcmvcn-02-125f5.jpg	(from https://petshop.vn/goi-om-mickey-57)
00:34:13	51060/51060	---M-Z	200	added ('OK')	text/html	etag:W/%22444da35c78047f81ffeb79751c429d92%22	https://petshop.vn/khautrangtrum-lmz025?view=amp	D:/New%20folder/ShopPet/petshop.vn/khautrangtrum-lmz025942b.html	(from https://petshop.vn/khautrangtrum-lmz025)
00:34:13	21345/21345	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Sep%202023%2015:47:52%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/354529020-609309447964562-4556618194602852582-n.jpg?v=1687316297590	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/354529020-609309447964562-4556618194602852582-na20a.jpg	(from https://petshop.vn/khautrangtrum-lmz025)
00:34:13	23804/23804	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Jun%202023%2003:10:52%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/354588864-609309481297892-1436026760072090272-n.jpg?v=1687316299150	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/354588864-609309481297892-1436026760072090272-n8b5c.jpg	(from https://petshop.vn/khautrangtrum-lmz025)
00:34:14	37170/37170	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Jun%202023%2011:52:37%20GMT	https://bizweb.dktcdn.net/thumb/medium/100/147/060/products/355128016-609305757964931-2782541857729100793-n.jpg?v=1687322491843	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/medium/100/147/060/products/355128016-609305757964931-2782541857729100793-nc05d.jpg	(from https://petshop.vn/khautrangtrum-lmz025)
00:34:26	98514/98514	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202023%2014:18:41%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/147/060/products/354529020-609309447964562-4556618194602852582-n.jpg?v=1687316297590	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/grande/100/147/060/products/354529020-609309447964562-4556618194602852582-na20a.jpg	(from https://petshop.vn/khautrangtrum-lmz025)
00:34:27	66668/66668	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Aug%202023%2013:51:19%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/354529020-609309447964562-4556618194602852582-n.jpg?v=1687316297590	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/354529020-609309447964562-4556618194602852582-na20a.jpg	(from https://petshop.vn/khautrangtrum-lmz025)
00:34:39	74530/74530	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2017:34:22%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/354588864-609309481297892-1436026760072090272-n.jpg?v=1687316299150	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/354588864-609309481297892-1436026760072090272-n8b5c.jpg	(from https://petshop.vn/khautrangtrum-lmz025)
00:34:56	252899/252899	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Aug%202023%2020:36:49%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/354529020-609309447964562-4556618194602852582-n.jpg?v=1687316297590	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/354529020-609309447964562-4556618194602852582-na20a.jpg	(from https://petshop.vn/khautrangtrum-lmz025)
00:34:58	118503/118503	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Jun%202023%2011:52:52%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/355128016-609305757964931-2782541857729100793-n.jpg?v=1687322491843	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/355128016-609305757964931-2782541857729100793-nc05d.jpg	(from https://petshop.vn/khautrangtrum-lmz025)
00:34:59	267291/267291	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2017:34:11%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/354588864-609309481297892-1436026760072090272-n.jpg?v=1687316299150	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/1024x1024/100/147/060/products/354588864-609309481297892-1436026760072090272-n8b5c.jpg	(from https://petshop.vn/khautrangtrum-lmz025)
00:35:22	149628/149628	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2017:34:53%20GMT	http://bizweb.dktcdn.net/thumb/large/100/147/060/products/do.png?v=1687322491843	D:/New%20folder/ShopPet/bizweb.dktcdn.net/thumb/large/100/147/060/products/doc05d.png	(from https://petshop.vn/khautrangtrum-lmz025)
